name,website,description,phone,address,average rating,store shopping,in store pickup,delivery,type,opens at,reviews,category,Latitude,Longitude,text,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,emb_128,emb_129,emb_130,emb_131,emb_132,emb_133,emb_134,emb_135,emb_136,emb_137,emb_138,emb_139,emb_140,emb_141,emb_142,emb_143,emb_144,emb_145,emb_146,emb_147,emb_148,emb_149,emb_150,emb_151,emb_152,emb_153,emb_154,emb_155,emb_156,emb_157,emb_158,emb_159,emb_160,emb_161,emb_162,emb_163,emb_164,emb_165,emb_166,emb_167,emb_168,emb_169,emb_170,emb_171,emb_172,emb_173,emb_174,emb_175,emb_176,emb_177,emb_178,emb_179,emb_180,emb_181,emb_182,emb_183,emb_184,emb_185,emb_186,emb_187,emb_188,emb_189,emb_190,emb_191,emb_192,emb_193,emb_194,emb_195,emb_196,emb_197,emb_198,emb_199,emb_200,emb_201,emb_202,emb_203,emb_204,emb_205,emb_206,emb_207,emb_208,emb_209,emb_210,emb_211,emb_212,emb_213,emb_214,emb_215,emb_216,emb_217,emb_218,emb_219,emb_220,emb_221,emb_222,emb_223,emb_224,emb_225,emb_226,emb_227,emb_228,emb_229,emb_230,emb_231,emb_232,emb_233,emb_234,emb_235,emb_236,emb_237,emb_238,emb_239,emb_240,emb_241,emb_242,emb_243,emb_244,emb_245,emb_246,emb_247,emb_248,emb_249,emb_250,emb_251,emb_252,emb_253,emb_254,emb_255,emb_256,emb_257,emb_258,emb_259,emb_260,emb_261,emb_262,emb_263,emb_264,emb_265,emb_266,emb_267,emb_268,emb_269,emb_270,emb_271,emb_272,emb_273,emb_274,emb_275,emb_276,emb_277,emb_278,emb_279,emb_280,emb_281,emb_282,emb_283,emb_284,emb_285,emb_286,emb_287,emb_288,emb_289,emb_290,emb_291,emb_292,emb_293,emb_294,emb_295,emb_296,emb_297,emb_298,emb_299,emb_300,emb_301,emb_302,emb_303,emb_304,emb_305,emb_306,emb_307,emb_308,emb_309,emb_310,emb_311,emb_312,emb_313,emb_314,emb_315,emb_316,emb_317,emb_318,emb_319,emb_320,emb_321,emb_322,emb_323,emb_324,emb_325,emb_326,emb_327,emb_328,emb_329,emb_330,emb_331,emb_332,emb_333,emb_334,emb_335,emb_336,emb_337,emb_338,emb_339,emb_340,emb_341,emb_342,emb_343,emb_344,emb_345,emb_346,emb_347,emb_348,emb_349,emb_350,emb_351,emb_352,emb_353,emb_354,emb_355,emb_356,emb_357,emb_358,emb_359,emb_360,emb_361,emb_362,emb_363,emb_364,emb_365,emb_366,emb_367,emb_368,emb_369,emb_370,emb_371,emb_372,emb_373,emb_374,emb_375,emb_376,emb_377,emb_378,emb_379,emb_380,emb_381,emb_382,emb_383,id
Parques del Río,,"Footpath  cycling route along a manicured riverside corridor of trees, flowers  public artworks.   Dogs allowed",+57 44444141,"Auto. S, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,parks,6.2433965,-75.5946014,"Parques del Río Footpath  cycling route along a manicured riverside corridor of trees, flowers  public artworks.   Dogs allowed parks Park",0.06339189,-0.036051348,0.06524393,0.041166004,-0.020529402,-0.015398749,0.0007287805,-0.0646346,0.060027543,0.033192784,0.027045697,-0.036780883,0.013730367,0.035657156,0.068256095,0.05638852,-0.038251117,0.026013304,0.07536202,0.020511914,0.046407297,-0.021919277,-0.05875699,0.112631924,-0.13486838,0.03392369,-0.061858732,-0.021414679,-0.02611196,-0.05368429,0.0031381822,0.04646144,0.016383745,0.010789019,0.012218568,0.031160275,0.027007744,-0.004540013,0.030525997,0.07291846,-0.055714283,0.023278804,0.00982669,0.022723503,0.01037008,-0.043562807,0.026630761,-0.0023262736,-0.022002926,-0.054204926,0.058828615,0.03676156,-0.0016165391,-0.00793188,-0.04818285,-0.039394032,-0.0626013,-0.008194634,0.025095722,-0.003928956,0.1271217,0.038213853,-0.062339514,0.0065555368,-0.050140988,-0.0557345,-0.13483927,0.033085708,0.0842506,-0.053202156,0.021149663,-0.018283717,0.055176876,-0.08099529,0.038928054,0.051057052,-0.013466906,0.010100579,-0.074025005,-0.12664129,-0.07346087,-0.027594192,0.031143937,0.10712024,0.09533524,0.009549402,-0.0029102573,-0.027353017,-0.03326968,0.041456312,0.005598431,-0.023598347,-0.016256705,-0.03332379,-0.016473612,0.029662732,-0.07015212,-0.11479159,0.032076884,0.034401115,0.013499416,0.025972908,0.022093046,-0.0041553904,0.07086391,0.02605183,-0.053167004,0.0013218132,0.021088194,0.120526254,-0.0033201042,0.0052978136,-0.010986193,0.10214902,-0.04249703,0.07528291,-0.09492126,-0.10012838,0.058589,0.034245186,-0.061939254,-0.002276887,-0.026334392,0.0008905692,-0.013808998,-0.06173266,0.038322147,2.7065122e-33,-0.024907058,-0.009397355,0.017823279,-0.054651633,0.091471404,-0.029403616,-0.023330625,-0.03900057,-0.06152208,-0.007531314,0.008296435,0.03148915,0.066102155,-0.0025445118,0.047914073,-0.019512558,-0.03654742,-0.0019688634,0.022463042,-0.05908699,-0.022315977,-0.012259747,-0.033108685,-0.0032746857,0.064201236,0.05074303,-0.05792767,-0.048213236,0.09580996,0.06966513,-0.06797286,-0.040057305,0.059382517,0.034183253,-0.08342401,0.025859185,0.030660097,-0.066170916,-0.024126584,0.099730946,0.0593589,-0.030723952,0.035043474,0.0010546054,-0.04933159,0.06597961,0.03730242,0.07225511,-0.064579494,0.071530335,-0.039295293,-0.005971508,-0.0048284773,-0.06962088,-0.035191998,-0.038099032,-0.0264468,0.051081255,0.030206196,0.04192143,0.17061828,0.103385136,-0.020990016,-0.015313739,0.05295497,-0.06172122,-0.0028123504,0.04013063,0.037570305,0.01812001,-0.077081926,0.082154475,-0.0020351908,-0.04459944,0.041485425,-0.04679813,-0.10213161,0.068368584,0.010765414,0.047145877,-0.10551546,0.028233562,-0.023893269,0.08025885,0.06638492,0.022129485,0.05731841,0.057769515,-0.09880822,0.025804773,-0.05330459,0.0062732412,-0.01762382,-0.007812371,0.018001111,-3.6102315e-33,0.019334653,-0.051517155,0.113383,0.0049273437,-0.015114692,0.0038469029,-0.06972688,-0.033698913,0.0465896,0.015719343,-0.08458067,0.044721384,0.050924137,-0.021061748,-0.019684695,-0.09028379,0.049488325,-0.028259885,-0.11246999,0.022687307,-0.08724136,0.065291256,-0.013114123,-0.068245485,-0.08558371,0.032918494,0.04942704,-0.044557095,-0.06252153,0.052424442,-0.08633857,-0.03222071,-0.012397462,-0.04359106,-0.05767124,0.014016019,-0.12203051,-0.052909873,-0.019408297,0.019232377,0.047500107,-0.042535186,0.017938033,0.041451365,0.0068589263,0.06523232,-0.05475991,0.023854785,0.014070558,0.03030162,0.07061086,-0.022254352,-0.04397656,0.0471448,0.015930643,0.017121406,-0.019549519,-0.017651558,-0.017501295,-0.0210999,-0.07013836,0.075568475,-0.05995825,0.014888844,0.0069405083,-0.09052552,-0.068550035,-0.0020451578,-0.02804466,-0.03349163,-0.01959365,0.094903626,-0.071291655,0.041944917,-0.0021529703,0.06698733,0.055103138,0.02303557,0.07344767,0.012259001,-0.028169863,-0.009015722,-0.017233461,-0.023126911,0.068366,0.0023361777,-0.09106666,-0.015995534,0.023836797,0.036355928,0.04632788,0.04984365,0.0155837955,-0.01164984,-0.06270174,-2.5281848e-08,-0.068847395,0.008370255,-0.06412886,0.010954706,0.041890986,0.03591024,0.053337626,0.08389587,-0.01359865,0.042580154,0.11002357,0.010797465,-0.02702002,0.07502293,-0.018940022,-0.020301923,0.08579252,0.009567786,-0.02279414,0.012049122,-0.10649812,-0.027171126,-0.0078972485,-0.0016855476,0.044103213,-0.042020373,-0.026237337,-0.10238075,-0.015599138,-0.021178456,0.05100189,0.036071368,-0.033876915,0.03182897,0.038033493,-0.03212064,-0.01044847,0.008135854,-0.008113655,0.008510461,0.048925344,-0.006270351,-0.05355739,-0.035574783,-0.028037522,0.025265373,0.02336942,0.022849642,-0.019054776,-0.037526015,-0.14133446,-0.040884092,0.061062682,-0.009872697,0.025562553,-0.046858784,-0.007383576,-0.11278005,-0.023723627,0.028269708,0.038618896,0.025611704,0.00036196358,-0.00029522597,0
Parque de los Pies Descalzos,facebook.com,"Park featuring a sand area, fountains  a green space with a garden, plus a hands-on science museum.   Dogs allowed",+57 43808080,"Cra. 58 #42-125, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Park,,No reviews available,parks,6.244760982806,-75.576691960719,"Parque de los Pies Descalzos Park featuring a sand area, fountains  a green space with a garden, plus a hands-on science museum.   Dogs allowed parks Park",0.053925917,0.000623406,0.09188306,0.0020536135,-0.038472172,0.016786423,0.00976106,-0.06828716,0.056690328,0.035261054,0.06631797,-0.07626828,-0.038909517,0.0411895,0.059061475,0.0041414476,0.060714502,0.020712545,0.056380242,-0.048191827,0.07468841,-0.045736406,-0.015885286,0.03370593,-0.1322979,0.07116904,-0.07646563,0.0036239692,-0.0036134096,-0.05981135,0.020276442,0.058043893,0.042496175,-0.002721901,0.047285073,0.02494721,0.033711724,-0.09187789,0.044763323,0.042547826,-0.088544436,0.019931441,0.089935236,-0.012229534,-0.01200984,-0.010210027,-0.057211857,-0.047447976,0.027644085,-0.03947381,0.09452545,0.0195706,0.056647185,-0.045539223,-0.07274267,-0.053467765,-0.040566407,-0.0048775035,0.039792452,-0.012468514,0.07088043,-0.014238403,-0.06002407,5.2509735e-05,-0.061660387,-0.05597146,-0.09188013,0.046748396,0.020396551,-0.0436466,0.027515866,0.090669975,0.04867707,-0.06723199,-0.0015969663,0.022258434,-0.07574986,0.0066841086,-0.05632562,-0.10634168,0.016384173,-0.014985521,0.023478732,0.030342655,-0.01080633,0.05759996,-0.049886264,0.009122386,0.032107294,-0.02929826,-0.036077775,-0.06657025,-0.08808837,0.0125181135,-0.0010299677,0.015693404,-0.0474333,-0.117363855,0.015351531,0.000110568624,0.058519002,0.07126309,0.05298455,-0.07842711,0.08498322,-0.025451086,-0.07541857,0.014906884,0.022088846,0.036968738,0.0003110312,0.017680073,0.04671034,0.098933704,-0.05766819,0.04610362,0.06857032,-0.104737915,0.05898969,-0.0734759,0.034170695,0.02490766,0.009398996,-0.017802443,0.018433044,0.02629219,-0.041327067,-5.465051e-34,0.024293762,-0.024676776,-0.027795058,-0.030209616,0.113305196,-0.0011604093,0.013848393,-0.014693703,-0.08474799,-0.04690756,0.047000848,0.044463325,0.0390326,-0.014492644,0.05821193,0.0012778554,0.03541158,0.022510836,0.04360813,-0.07978145,-0.074609,-0.022789614,-0.02918779,0.035855703,0.040630404,0.08647134,-0.021005418,-0.037934586,0.028350145,0.01965511,-0.040140286,-0.031644695,0.08199202,-0.009146802,0.084991105,0.006499958,0.0063825184,-0.010511582,0.021926502,0.02243412,0.03604941,-0.04153121,-0.03268571,0.034433544,-0.054624397,0.0053743096,0.057522703,0.017754154,0.03796088,-0.018330058,0.027044589,0.008337515,-0.05765091,-0.10189109,-0.018152367,-0.013267188,0.014481409,0.009708002,-0.02113333,0.01845626,0.11683944,0.14088584,-0.030355025,-0.0055746515,0.057810932,-0.10072976,-0.015484671,0.025288846,0.053347014,0.0742941,-0.052468624,-0.04888476,0.032756474,-0.005199313,-0.012706359,-0.027383002,-0.035132498,0.077054605,-0.041733894,0.080675125,0.024188414,-0.045832954,-0.028921748,0.007671687,-0.02351136,0.019087093,0.05585449,0.04046337,-0.047134023,-0.05849831,-0.0774157,-0.0024180664,0.04467988,-0.06031816,-0.0240773,-1.802695e-33,-0.08325376,-0.021844113,0.00072560605,0.01589929,0.024247494,0.029795846,-0.056015607,-0.0773398,0.0003327152,-0.023162264,-0.14190282,0.041019943,0.041148372,-0.030271245,-0.00015181706,0.051267803,-0.026465904,-0.020680252,-0.05245357,0.010724758,-0.09230608,0.13184471,0.07675566,0.071723916,-0.06726545,0.037848085,-0.0077240234,-0.044919096,-0.07482806,-0.010673443,-0.095888235,-0.095968515,0.02284461,-0.010742156,-0.045759033,-0.031211084,-0.015929144,-0.07615812,0.0022185862,0.014099694,0.009697738,-0.07894592,0.0061872383,0.08655134,0.020998875,0.009111327,-0.059225645,-0.04955551,-0.026051706,0.02105808,-0.010467391,-0.027940655,-0.07260881,-0.011566837,0.04388619,-0.0016627307,-0.02917231,0.021276211,-0.06341589,0.014893592,-0.05686908,0.020263221,-0.054942027,0.13883162,0.014811982,-0.058857374,-0.00547295,0.030064112,-0.018276952,-0.031881236,-0.006697506,0.12444544,-0.048615806,-0.01703523,-0.05130848,0.064360596,0.0494192,0.0644832,0.041347887,0.025532411,-0.055470333,0.036709387,0.020958876,0.036146484,0.107251205,-0.00037991727,-0.08729942,-0.03847835,-0.04583164,0.010710298,0.015130642,0.033379167,-0.029098377,0.046520855,0.027815463,-2.7417741e-08,0.025284078,0.01896651,-0.07778539,-0.02556077,0.0275922,-0.075968236,0.009932014,0.071589194,-0.012827658,0.108253956,-0.019328114,-0.006342484,-0.024200248,0.052981924,-0.022149399,0.007878439,0.08935873,0.03663918,-0.0011707825,0.08264487,-0.026239704,-0.008152997,0.015311322,-0.02273867,-0.025095824,0.0048314505,0.01075541,-0.080058664,0.047299888,0.042344626,-0.0028315675,-0.023486262,-0.06637699,-0.0076799034,0.087336384,-0.08254401,-0.062831365,-0.07313195,-0.023854649,0.0015774969,0.018242931,0.05974681,-0.04843023,0.020723615,-0.069414146,0.088725425,0.031040978,-0.034948368,0.007992314,0.10431368,-0.1301751,0.016536282,0.041334175,-0.003636288,0.061699167,0.023887644,0.009870907,-0.04937943,0.035011563,0.058047194,0.043248925,0.088340215,-0.02387613,0.029191317,1
Parque de los Deseos,grupo-epm.com,Children play in this large open plaza featuring food vendors  a big screen for evening movies.   Dogs allowed,,"Cl. 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.5,No,No,No,City park,,No reviews available,parks,6.2808832,-75.5608139,Parque de los Deseos Children play in this large open plaza featuring food vendors  a big screen for evening movies.   Dogs allowed parks City park,0.054898657,-0.091426454,0.0515128,-0.025640799,-0.028943596,0.02346003,0.011864258,0.011034307,0.0478351,0.040384855,0.103722796,0.012819796,-0.06910248,0.03664356,0.1024331,0.05041714,0.122358344,-0.034787305,0.048729725,-0.07267286,0.034862433,-0.119046666,-0.07873076,0.03855862,-0.11355973,0.06382753,-0.029617663,0.020822087,-0.05095554,-0.045083307,0.069859765,0.042758822,0.07046436,0.054627232,0.05300719,0.014952048,0.031422153,-0.09452536,-0.014541687,-0.0013461399,-0.028406216,0.041439425,-0.0032673334,-0.0310481,-0.008336325,-0.11762061,-0.10134247,-0.009982631,0.04240776,-0.03828848,0.055049844,0.080756746,0.0745187,-0.0067351237,-0.09186398,-0.035753775,-0.069892205,-0.019874578,0.08121404,0.031187037,0.04445631,0.027485123,-0.031886674,0.014987813,-0.07169211,-0.0624467,-0.04594573,0.011492044,0.0084212655,-0.09007774,-0.014149644,0.02201599,0.0638774,-0.075193375,-0.013606741,0.0070638154,-0.05691118,-0.057924222,0.0060239895,-0.085029274,0.02343133,0.012192722,0.021721605,-0.003856574,0.008016938,0.0546261,-0.016847637,0.015831057,-0.03444475,0.04817791,-0.08496039,0.011615913,-0.06401626,0.051645145,0.005894816,0.009284835,-0.049789682,-0.13765667,0.028042361,-0.022333529,0.039102443,0.042207077,0.10704184,-0.017292058,0.030932643,-0.069383286,0.015337539,0.03761656,-0.02507738,0.0025892714,-0.02601508,0.053964786,0.07637067,0.059108403,-0.05546999,0.06815735,0.024117528,-0.076720275,0.025248708,-0.10228238,0.0488359,0.046628013,-0.027389748,-0.032164827,0.008128375,0.026203264,0.023660889,1.5233466e-33,-0.01517817,-0.040526576,-0.06500999,-0.014415407,0.06180472,0.023272147,0.067090884,0.07038483,-0.047954712,0.014685871,-0.013136031,-0.047514558,0.048142325,-0.048326507,0.04444054,0.011989869,-0.022398615,0.0579546,0.07767359,-0.038243733,-0.055696547,-0.030748894,-0.016542742,0.04339124,0.033540737,0.09673034,-0.048351422,-0.024158329,0.10426206,0.023397345,-0.053822223,-0.022655256,0.081253186,0.02302162,0.0701866,0.014282105,0.024653805,-0.054230712,-0.019397702,0.036323465,0.015529926,-0.03181515,-0.074561,0.040277597,-0.090947405,0.024943484,0.02104519,-0.029780172,-0.03599041,0.014458094,0.024965908,0.011043223,-0.10505778,-0.11774035,-0.016255556,0.033415556,0.023117917,-0.007502628,0.04004217,-0.012037084,0.10735666,0.060700424,-0.037702918,-0.042756468,0.03800189,-0.03953875,0.075318746,0.047771443,0.09231029,0.025860425,0.0381732,-0.018929044,0.08497704,-0.024530292,0.040699318,0.00096386747,-0.024073077,0.08538165,0.0017751002,0.07131212,0.039902475,-0.014627515,0.01714371,0.04307124,-0.00426493,0.034878828,0.027346553,0.02216894,-0.05432361,0.03690773,-0.08699438,-0.01577981,0.016649658,-0.01133307,0.05710625,-2.6239556e-33,-0.03840726,-0.04939007,-0.060146056,-0.099067345,-0.030650673,0.017979447,-0.09476343,-0.017804347,0.059448704,-0.00031045944,-0.10284998,0.020281225,0.005457464,-0.04954689,-0.01594905,0.03037551,-0.013657779,0.0126332315,-0.051292654,0.01860157,-0.039334193,0.054175887,0.045856275,0.053952496,0.062683426,0.015442968,-0.035621528,-0.039295577,-0.050673597,0.011125989,0.0015320003,-0.08891334,0.038474966,0.019659504,-0.031027583,-0.010444787,-0.08358873,-0.0915169,-0.036894374,-0.019362146,0.014675597,-0.03289809,-0.07610255,0.0650625,-0.0006941869,0.051831447,-0.037078537,-0.09407602,-0.021353476,-0.0015835146,-0.031578116,-0.023511127,-0.08857229,-0.066401415,-0.020091787,0.043616146,0.02189986,0.009427315,-0.03548382,-0.05817673,0.009616946,-0.02014513,-0.048389137,0.04049299,0.015022615,-0.05246716,-0.014478728,-0.0028619983,0.041979544,-0.06517245,-0.01815614,0.0435104,-0.053078562,0.025715161,-0.1152742,0.01622945,0.02127082,0.080269225,0.11292501,0.038505066,-0.009264947,-0.00012009796,0.025944443,-0.04777499,0.069691524,0.028511263,-0.060545288,0.020233301,-0.037448857,0.07331759,0.0067617297,0.06827229,0.008218501,-0.021802388,-0.00093238306,-2.1402201e-08,-0.0064358027,0.0029154608,-0.06773568,0.013164626,0.006604281,-0.088881336,-0.029496297,0.07966849,0.059766643,0.08698686,0.028441748,-0.003025109,-0.03280698,0.019010473,-0.010332263,0.052012455,0.10158599,0.023181785,0.028009584,0.121383324,-0.015990546,0.04817143,0.015370592,-0.024109095,0.009789427,-0.036684234,-0.08252121,-0.06967878,0.01827073,0.0038372823,0.028865276,0.009506851,-0.046484023,-0.029915318,0.10855343,-0.050383195,0.0029630132,-0.04109626,0.0033466145,0.03042795,0.021211497,0.0056611286,-0.040923167,-0.01682164,-0.06409011,0.069077194,0.021098651,-0.026959984,0.047928486,0.026456617,-0.13906716,-0.032407314,-0.016626332,-0.05394879,0.053261824,-0.06540187,-0.002001984,-0.017748252,0.045648478,-0.0044714278,-0.020140266,0.12039852,-0.033027403,0.07059939,2
Lleras Park,comunasdemedellin.com,"Energetic area with a variety of restaurants serving regional cuisine, plus bars  other nightlife.   Dogs allowed",,"Cl 10 #25-18, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,No,Park,,No reviews available,parks,6.208413598769,-75.564533689114,"Lleras Park Energetic area with a variety of restaurants serving regional cuisine, plus bars  other nightlife.   Dogs allowed parks Park",0.062065918,-0.038929574,0.06535231,0.030390372,-0.066909164,0.011712143,0.030189065,-0.06799476,0.067964226,-0.0154083865,0.0065438203,0.014771384,-0.025664637,0.027970832,0.098534726,-0.017975165,0.13044216,0.026905375,0.03944759,-0.049651638,0.04225811,-0.041242488,0.007502722,0.01323985,-0.031753212,0.014355919,-0.033771068,0.05382653,0.017077716,-0.0077384464,0.008308701,0.008349489,-0.0027342485,0.0365359,-0.018723562,-0.0012619948,0.005878834,-0.02108742,0.015352059,0.074042596,-0.021785665,0.052608643,0.01024364,0.0072431075,-0.017616581,-0.017634984,-0.08874611,-0.055699904,-0.009078708,-0.021711355,0.11502393,-0.0036908197,0.071947366,-0.05983217,-0.033030808,-0.06849069,-0.09634592,-0.00063103205,0.047389463,0.048832934,0.10514755,-0.014085407,0.030212302,0.0015854413,-0.014019663,-0.055398587,-0.15513726,0.10660897,0.029412622,-0.16803282,0.00078178575,-0.02010027,0.046952162,-0.04563696,-0.047152378,-0.028516725,0.028245758,0.0013310543,0.06699537,-0.078197494,-0.033928625,-0.03709135,-0.04675652,0.05822533,0.010242392,-0.017899549,-0.06388973,-0.0021950044,0.015488203,0.06162112,-0.026944032,-0.017606085,-0.06909362,-0.055601265,0.02962103,-0.011328899,-0.020758064,-0.09486632,-0.0043475074,0.014893299,0.06504652,0.08622206,0.02800265,-0.046776764,-0.010284167,-0.074229084,-0.036223996,0.04689924,0.017116886,0.041963875,-0.039448824,0.08465114,0.0811716,0.063345954,-0.032772206,0.030383654,0.073430836,-0.024415892,0.071149945,-0.054989945,-0.029613366,0.08532203,0.017503405,0.0016762621,-0.006818165,-0.025597911,-0.01849875,3.5483622e-34,-0.017066952,-0.0637184,-0.10067072,-0.04005255,0.10102399,0.03867144,-0.009607604,0.010335596,-0.046140604,0.039411947,-0.03248266,-0.015123557,0.05405535,-0.057283092,0.08163599,0.04820671,0.019988723,0.038453594,0.08566561,-0.10065621,-0.047986247,0.0057560056,0.0729263,0.058248118,-0.041143984,0.015095601,0.013358586,-0.015115851,0.03108447,0.044900887,-0.068561,-0.027723676,0.022448743,-0.015693238,-0.00066381175,0.038617898,0.0012261518,-0.03419103,-0.018750539,0.025500596,0.056852635,-0.020611266,-0.054964636,0.034769766,-0.045638703,0.08204903,0.052358557,0.07795263,0.011677897,0.013682604,-0.0136452,-0.031721644,-0.0015443582,-0.09047659,-0.058690224,-0.00588475,-0.008142942,0.04215018,0.038069982,0.05720309,0.08621584,0.12798634,0.0001550563,-0.07365951,0.054885175,-0.09610817,-0.023281645,0.011061928,0.008955929,0.049676538,0.08319192,0.019336818,0.019730745,0.052794088,-0.0076245936,-0.050925523,-0.04242389,0.057828847,0.018087873,0.035038266,0.07131832,-0.004531759,-0.0326041,0.0648313,0.016285624,0.04341737,0.079819374,-0.022707522,-0.053333152,0.06728869,-0.077571765,-0.051436808,0.039009374,0.019556865,0.014439626,-1.1334582e-33,-0.024477854,-0.05940475,0.013931954,-0.03721014,-0.02201422,-0.0018735502,-0.10958093,-0.042243544,-0.033686813,-0.035510413,-0.07037165,-0.002987094,0.035216376,-0.025845151,-0.0077829356,0.0018563252,-0.030853866,0.0396052,-0.045831665,0.007846757,-0.10296041,0.06881276,0.025026402,0.060725193,-0.05077679,0.08988182,-0.0321415,0.042943407,-0.09352784,-0.00093643274,0.0028838706,-0.060653847,0.007731363,-0.04587438,-0.059429776,0.03206528,-0.01952388,-0.08703356,0.01745203,0.015813094,0.093002014,-0.074174866,-0.006146863,0.08067807,0.0028446093,0.06056221,-0.03280282,-0.06415291,0.019290438,-0.059825405,0.055999666,-0.11664588,-0.094868325,0.0021313468,0.025194978,0.017611315,0.0066853883,-0.0001652321,-0.078664064,-0.08076443,-0.017723536,0.0010223737,0.01616603,0.05828821,0.009772475,-0.07630476,-0.024365027,-0.05620355,0.0070943367,-0.052626424,0.009375246,0.04673878,-0.0275586,0.0012330287,-0.0928605,0.11128597,0.0930403,0.0013702982,0.05073357,-0.06862653,-0.046689592,0.010061408,0.02042792,0.00707561,0.051316265,0.046535492,-0.064089835,0.053676948,0.023620743,0.028039724,0.0031364332,0.08995905,-0.04158949,0.0050430866,0.00941072,-2.1811822e-08,0.018282015,-0.05479037,-0.054225996,0.04184882,-0.034078,-0.019746583,-0.007156769,0.039783772,0.015777666,0.076950245,0.05037086,0.008302567,-0.044982046,-0.02656685,-0.012748695,-0.008558454,0.0908713,0.070037626,-0.00076976296,0.061223928,-0.056536242,0.018371094,0.02986946,-0.072955154,0.014823634,-0.06657685,-0.0482751,0.011027525,0.102984436,-0.052220587,0.025944078,-0.05887072,0.00067979225,-0.012919206,0.03536676,-0.08689051,-0.07062857,-0.07455111,0.007261418,-0.02351784,-0.0052722753,-0.012275495,-0.07895735,0.039605133,-0.10447766,0.02488892,0.0012791314,0.06955734,-0.0035937668,0.04652284,-0.13516681,-0.008841983,0.06131437,-0.032744467,0.047825266,-0.043760307,-0.057684593,-0.03006262,0.06532566,0.036647428,0.030755552,0.06222288,-0.077283874,-0.015670666,3
